compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 26, time: 172.275 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 27, time: 151.327 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 27, time: 175.97 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 28, time: 152.194 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 28, time: 173.152 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 29, time: 178.881 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 29, time: 171.964 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 30, time: 155.903 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 30, time: 175.39 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 31, time: 157.305 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 31, time: 171.276 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 32, time: 157.222 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 32, time: 171.61 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 33, time: 157.607 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 33, time: 190.325 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 34, time: 185.737 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 34, time: 177.19 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 35, time: 163.369 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 35, time: 171.144 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 36, time: 160.669 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 36, time: 170.309 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 37, time: 163.608 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 37, time: 181.853 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 38, time: 165.652 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 38, time: 195.193 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 39, time: 165.5 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 39, time: 171.87 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 40, time: 162.297 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 40, time: 172.718 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 41, time: 175.019 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 41, time: 171.885 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 42, time: 163.597 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 42, time: 170.197 ms
